,10,25,100,250,500,1000,2500,5000,7228
0,0.0018928050994873047,0.004553556442260742,0.018171310424804688,0.043300628662109375,0.08647036552429199,0.1710340976715088,0.4270904064178467,0.8495280742645264,1.2278389930725098
2,0.03732705116271973,0.03903675079345703,0.051630496978759766,0.07386970520019531,0.11360764503479004,0.18803119659423828,0.40608787536621094,0.7686405181884766,1.0932402610778809
4,0.04776930809020996,0.05121874809265137,0.058470964431762695,0.07338500022888184,0.10016083717346191,0.1500999927520752,0.2988290786743164,0.5388562679290771,0.7614448070526123
8,0.07570433616638184,0.08164787292480469,0.0834665298461914,0.10385417938232422,0.11444354057312012,0.15268516540527344,0.2662506103515625,0.4538865089416504,0.6201462745666504
16,0.1273961067199707,0.1281297206878662,0.1348438262939453,0.14620637893676758,0.16197967529296875,0.19466590881347656,0.3105630874633789,0.44788384437561035,0.5858047008514404
32,0.2370593547821045,0.23865008354187012,0.2456817626953125,0.2553730010986328,0.29245543479919434,0.3015449047088623,0.3999929428100586,0.5327322483062744,0.698455810546875
